tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
15.536,-0.925,-0.1137,89.93,115,0.0637,FOLLOW_PATH,0.1398,0.1347,49.0405,53.022,1.0461
15.552,-0.925,-0.1126,90.08,115,0.0626,FOLLOW_PATH,0.137,0.1344,49.0908,53.0786,1.0472
15.568,-0.925,-0.1114,90.08,115,0.0614,FOLLOW_PATH,0.134,0.1334,49.1473,53.1351,1.0484
15.584,-0.925,-0.1103,90.08,115,0.0603,FOLLOW_PATH,0.14,0.134,49.2038,53.1916,1.0496
15.6,-0.925,-0.1091,90.08,115,0.0591,FOLLOW_PATH,0.1379,0.1341,49.2603,53.2481,1.0507
15.616,-0.925,-0.108,90.08,115,0.058,FOLLOW_PATH,0.1397,0.1345,49.3168,53.3046,1.0519
15.632,-0.925,-0.1068,90.08,115,0.0568,FOLLOW_PATH,0.143,0.1356,49.3734,53.3612,1.053
15.648,-0.925,-0.1057,89.93,115,0.0557,FOLLOW_PATH,0.1416,0.1362,49.4299,53.4114,1.0541
15.664,-0.925,-0.1046,89.93,115,0.0546,FOLLOW_PATH,0.1376,0.1356,49.4864,53.4679,1.0553
15.68,-0.925,-0.1034,89.93,115,0.0534,FOLLOW_PATH,0.1409,0.136,49.5429,53.5244,1.0564
15.696,-0.925,-0.1022,89.93,115,0.0522,FOLLOW_PATH,0.1392,0.1358,49.5994,53.581,1.0576
15.712,-0.925,-0.1011,89.93,115,0.0511,FOLLOW_PATH,0.1373,0.1353,49.656,53.6375,1.0588
15.728,-0.925,-0.0999,89.93,114,0.0499,FOLLOW_PATH,0.1405,0.1356,49.7125,53.694,1.0599
15.744,-0.925,-0.0999,89.93,114,0.0749,FOLLOW_PATH,0.1392,0.1365,49.7125,53.694,1.0599
15.76,-0.925,-0.0988,90.08,114,0.0738,FOLLOW_PATH,0.1408,0.1366,49.7627,53.7505,1.061
15.776,-0.925,-0.0977,90.08,114,0.0727,FOLLOW_PATH,0.1378,0.136,49.8192,53.807,1.0622
15.792,-0.925,-0.0965,90.08,114,0.0715,FOLLOW_PATH,0.1379,0.1356,49.8758,53.8636,1.0633
15.808,-0.925,-0.0954,90.08,114,0.0704,FOLLOW_PATH,0.1368,0.135,49.9323,53.9201,1.0645
15.824,-0.925,-0.0942,90.08,114,0.0692,FOLLOW_PATH,0.1413,0.1356,49.9888,53.9766,1.0656
15.84,-0.925,-0.0931,89.93,114,0.0681,FOLLOW_PATH,0.1387,0.1355,50.0453,54.0268,1.0667
15.856,-0.925,-0.0919,89.93,114,0.0669,FOLLOW_PATH,0.1382,0.1352,50.1018,54.0834,1.0679
15.872,-0.925,-0.0908,89.93,114,0.0658,FOLLOW_PATH,0.1368,0.1347,50.1584,54.1399,1.0691
15.888,-0.925,-0.0896,89.93,114,0.0646,FOLLOW_PATH,0.1393,0.1349,50.2149,54.1964,1.0702
15.904,-0.925,-0.0885,89.93,114,0.0635,FOLLOW_PATH,0.1402,0.1352,50.2714,54.2529,1.0714
15.92,-0.925,-0.0873,89.93,114,0.0623,FOLLOW_PATH,0.1373,0.1348,50.3279,54.3094,1.0725
15.936,-0.925,-0.0861,89.93,114,0.0611,FOLLOW_PATH,0.1375,0.1346,50.3844,54.366,1.0737
15.952,-0.925,-0.0851,90.08,114,0.0601,FOLLOW_PATH,0.1411,0.1353,50.4347,54.4225,1.0748
15.968,-0.925,-0.0839,90.08,114,0.0589,FOLLOW_PATH,0.1393,0.1353,50.4912,54.479,1.0759
15.984,-0.925,-0.0827,90.08,114,0.0577,FOLLOW_PATH,0.1343,0.1342,50.5477,54.5355,1.0771
16.0,-0.925,-0.0816,90.08,114,0.0566,FOLLOW_PATH,0.1408,0.1348,50.6042,54.592,1.0783
16.016,-0.925,-0.0804,90.08,114,0.0554,FOLLOW_PATH,0.1399,0.1351,50.6608,54.6486,1.0794
16.032,-0.925,-0.0793,89.93,114,0.0543,FOLLOW_PATH,0.1405,0.1356,50.7173,54.6988,1.0805
16.048,-0.925,-0.0782,89.93,114,0.0532,FOLLOW_PATH,0.1394,0.1356,50.7738,54.7553,1.0817
16.064,-0.925,-0.077,89.93,114,0.052,FOLLOW_PATH,0.1362,0.1348,50.8303,54.8118,1.0828
16.08,-0.925,-0.0758,89.93,114,0.0508,FOLLOW_PATH,0.1356,0.1341,50.8868,54.8684,1.084
16.096,-0.925,-0.0747,89.93,113,0.0497,FOLLOW_PATH,0.1372,0.134,50.9434,54.9249,1.0851
16.112,-0.925,-0.0747,89.93,113,0.0747,FOLLOW_PATH,0.1354,0.1343,50.9434,54.9249,1.0851
16.128,-0.925,-0.0735,89.93,113,0.0735,FOLLOW_PATH,0.1397,0.1347,50.9999,54.9814,1.0863
16.144,-0.925,-0.0724,90.08,113,0.0724,FOLLOW_PATH,0.1415,0.1354,51.0501,55.0379,1.0874
16.16,-0.925,-0.0713,90.08,113,0.0713,FOLLOW_PATH,0.1363,0.1347,51.1066,55.0944,1.0886
16.176,-0.925,-0.0701,90.08,113,0.0701,FOLLOW_PATH,0.1336,0.1336,51.1632,55.151,1.0897
16.192,-0.925,-0.069,90.08,113,0.069,FOLLOW_PATH,0.1351,0.133,51.2197,55.2075,1.0909
16.208,-0.925,-0.0678,90.08,113,0.0678,FOLLOW_PATH,0.1394,0.1336,51.2762,55.264,1.092
16.224,-0.925,-0.0666,90.08,113,0.0666,FOLLOW_PATH,0.1417,0.1346,51.3327,55.3205,1.0932
16.24,-0.925,-0.0655,89.93,113,0.0655,FOLLOW_PATH,0.1395,0.1349,51.3892,55.3708,1.0943
16.256,-0.925,-0.0644,89.93,113,0.0644,FOLLOW_PATH,0.1399,0.1352,51.4458,55.4273,1.0954
16.272,-0.925,-0.0632,89.93,113,0.0632,FOLLOW_PATH,0.1402,0.1355,51.5023,55.4838,1.0966
16.288,-0.925,-0.0621,89.93,113,0.0621,FOLLOW_PATH,0.1352,0.1345,51.5588,55.5403,1.0978
16.304,-0.925,-0.0609,89.93,113,0.0609,FOLLOW_PATH,0.1399,0.1349,51.6153,55.5968,1.0989
16.32,-0.925,-0.0598,89.93,113,0.0598,FOLLOW_PATH,0.1372,0.1346,51.6718,55.6534,1.1001
16.336,-0.925,-0.0587,90.08,113,0.0587,FOLLOW_PATH,0.1389,0.1347,51.7221,55.7099,1.1012
16.352,-0.925,-0.0575,90.08,113,0.0575,FOLLOW_PATH,0.136,0.1341,51.7786,55.7664,1.1023
16.368,-0.925,-0.0563,90.08,113,0.0563,FOLLOW_PATH,0.1382,0.1342,51.8351,55.8229,1.1035
16.384,-0.925,-0.0552,90.08,113,0.0552,FOLLOW_PATH,0.1403,0.1347,51.8916,55.8794,1.1047
16.4,-0.925,-0.054,90.08,113,0.054,FOLLOW_PATH,0.141,0.1353,51.9482,55.936,1.1058
16.416,-0.925,-0.0529,90.08,113,0.0529,FOLLOW_PATH,0.1363,0.1347,52.0047,55.9925,1.107
16.432,-0.925,-0.0518,89.93,113,0.0518,FOLLOW_PATH,0.1344,0.1338,52.0612,56.0427,1.1081
16.448,-0.925,-0.0506,89.93,113,0.0506,FOLLOW_PATH,0.1409,0.1345,52.1177,56.0992,1.1092
16.464,-0.925,-0.0495,89.93,112,0.0495,FOLLOW_PATH,0.1394,0.1348,52.1742,56.1558,1.1104
16.48,-0.925,-0.0495,89.93,112,0.0745,FOLLOW_PATH,0.1397,0.1359,52.1742,56.1558,1.1104
16.496,-0.925,-0.0483,89.93,112,0.0733,FOLLOW_PATH,0.1389,0.1357,52.2308,56.2123,1.1115
16.512,-0.925,-0.0471,89.93,112,0.0721,FOLLOW_PATH,0.1368,0.1351,52.2873,56.2688,1.1127
16.528,-0.925,-0.046,89.93,112,0.071,FOLLOW_PATH,0.1367,0.1346,52.3438,56.3253,1.1139
16.544,-0.925,-0.0449,90.08,112,0.0699,FOLLOW_PATH,0.1403,0.1351,52.394,56.3818,1.115
16.56,-0.925,-0.0437,90.08,112,0.0687,FOLLOW_PATH,0.1393,0.1352,52.4506,56.4384,1.1161
16.576,-0.925,-0.0426,90.08,112,0.0676,FOLLOW_PATH,0.1365,0.1346,52.5071,56.4949,1.1173
16.592,-0.925,-0.0414,90.08,112,0.0664,FOLLOW_PATH,0.1382,0.1345,52.5636,56.5514,1.1184
16.608,-0.925,-0.0403,90.08,112,0.0653,FOLLOW_PATH,0.1375,0.1344,52.6201,56.6079,1.1196
16.624,-0.925,-0.0392,89.93,112,0.0642,FOLLOW_PATH,0.1369,0.1341,52.6766,56.6582,1.1207
16.64,-0.925,-0.038,89.93,112,0.063,FOLLOW_PATH,0.1361,0.1337,52.7332,56.7147,1.1218
16.656,-0.925,-0.0368,89.93,112,0.0618,FOLLOW_PATH,0.1395,0.1342,52.7897,56.7712,1.123
16.672,-0.925,-0.0357,89.93,112,0.0607,FOLLOW_PATH,0.1386,0.1343,52.8462,56.8277,1.1242
16.688,-0.925,-0.0345,89.93,112,0.0595,FOLLOW_PATH,0.1357,0.1338,52.9027,56.8842,1.1253
16.704,-0.925,-0.0334,89.93,112,0.0584,FOLLOW_PATH,0.1394,0.1342,52.9592,56.9408,1.1265
16.72,-0.925,-0.0322,89.93,112,0.0572,FOLLOW_PATH,0.1397,0.1346,53.0158,56.9973,1.1276
16.736,-0.925,-0.0311,90.08,112,0.0561,FOLLOW_PATH,0.14,0.135,53.066,57.0538,1.1287
16.752,-0.925,-0.03,90.08,112,0.055,FOLLOW_PATH,0.1384,0.1349,53.1225,57.1103,1.1299
16.768,-0.925,-0.0288,90.08,112,0.0538,FOLLOW_PATH,0.1391,0.135,53.179,57.1668,1.131
16.784,-0.925,-0.0276,90.08,112,0.0526,FOLLOW_PATH,0.1381,0.1348,53.2356,57.2234,1.1322
16.8,-0.925,-0.0265,90.08,112,0.0515,FOLLOW_PATH,0.1371,0.1345,53.2921,57.2799,1.1334
16.816,-0.925,-0.0254,89.93,112,0.0504,FOLLOW_PATH,0.1385,0.1346,53.3486,57.3301,1.1345
16.832,-0.925,-0.0242,89.93,111,0.0492,FOLLOW_PATH,0.1365,0.1341,53.4051,57.3866,1.1356
16.848,-0.925,-0.0242,89.93,111,0.0742,FOLLOW_PATH,0.1396,0.1354,53.4051,57.3866,1.1356
16.864,-0.925,-0.0231,89.93,111,0.0731,FOLLOW_PATH,0.1374,0.135,53.4616,57.4432,1.1368
16.88,-0.925,-0.0219,89.93,111,0.0719,FOLLOW_PATH,0.1377,0.1348,53.5182,57.4997,1.1379
16.896,-0.925,-0.0207,89.93,111,0.0707,FOLLOW_PATH,0.1386,0.1348,53.5747,57.5562,1.1391
16.912,-0.925,-0.0196,89.93,111,0.0696,FOLLOW_PATH,0.1369,0.1344,53.6312,57.6127,1.1403
16.928,-0.925,-0.0185,90.08,111,0.0685,FOLLOW_PATH,0.1363,0.134,53.6814,57.6692,1.1413
16.944,-0.925,-0.0173,90.08,111,0.0673,FOLLOW_PATH,0.1323,0.1327,53.738,57.7258,1.1425
16.96,-0.925,-0.0162,90.08,111,0.0662,FOLLOW_PATH,0.1423,0.134,53.7945,57.7823,1.1437
16.976,-0.925,-0.015,90.08,111,0.065,FOLLOW_PATH,0.1383,0.1342,53.851,57.8388,1.1448
16.992,-0.925,-0.0139,90.08,111,0.0639,FOLLOW_PATH,0.136,0.1337,53.9075,57.8953,1.146
17.008,-0.925,-0.0127,90.08,111,0.0627,FOLLOW_PATH,0.1415,0.1346,53.964,57.9518,1.1471
17.024,-0.925,-0.0116,89.93,111,0.0616,FOLLOW_PATH,0.1386,0.1347,54.0206,58.0021,1.1482
17.04,-0.925,-0.0104,89.93,111,0.0604,FOLLOW_PATH,0.1375,0.1345,54.0771,58.0586,1.1494
17.056,-0.925,-0.0093,89.93,111,0.0593,FOLLOW_PATH,0.1395,0.1348,54.1336,58.1151,1.1505
17.072,-0.925,-0.0081,89.93,111,0.0581,FOLLOW_PATH,0.1366,0.1343,54.1901,58.1716,1.1517
17.088,-0.925,-0.007,89.93,111,0.057,FOLLOW_PATH,0.1379,0.1343,54.2466,58.2282,1.1529
17.104,-0.925,-0.0058,89.93,111,0.0558,FOLLOW_PATH,0.1342,0.1334,54.3032,58.2847,1.154
17.12,-0.925,-0.0047,90.08,111,0.0547,FOLLOW_PATH,0.1393,0.1339,54.3534,58.3412,1.1551
17.136,-0.925,-0.0036,90.08,111,0.0536,FOLLOW_PATH,0.1364,0.1336,54.4099,58.3977,1.1563
17.152,-0.925,-0.0024,90.08,111,0.0524,FOLLOW_PATH,0.1343,0.1329,54.4664,58.4542,1.1574
17.168,-0.925,-0.0012,90.08,111,0.0512,FOLLOW_PATH,0.15,0.136,54.523,58.5108,1.1586
17.184,-0.925,-0.0001,90.08,111,0.0501,FOLLOW_PATH,0.1368,0.1353,54.5795,58.5673,1.1598
17.2,-0.925,0.0011,90.08,110,0.0489,FOLLOW_PATH,0.1369,0.1348,54.636,58.6238,1.1609
17.216,-0.925,0.0011,90.08,110,0.0739,FOLLOW_PATH,0.1416,0.1364,54.636,58.6238,1.1609
17.232,-0.925,0.0022,89.93,110,0.0728,FOLLOW_PATH,0.1339,0.135,54.6925,58.674,1.162
17.248,-0.925,0.0033,89.93,110,0.0717,FOLLOW_PATH,0.1364,0.1344,54.749,58.7306,1.1632
17.264,-0.925,0.0045,89.93,110,0.0705,FOLLOW_PATH,0.1397,0.1348,54.8056,58.7871,1.1643
17.28,-0.925,0.0056,89.93,110,0.0694,FOLLOW_PATH,0.1351,0.134,54.8621,58.8436,1.1655
17.296,-0.925,0.0068,89.93,110,0.0682,FOLLOW_PATH,0.1411,0.1347,54.9186,58.9001,1.1666
17.312,-0.925,0.008,89.93,110,0.067,FOLLOW_PATH,0.1374,0.1345,54.9751,58.9566,1.1678
17.328,-0.925,0.0091,90.08,110,0.0659,FOLLOW_PATH,0.1371,0.1343,55.0254,59.0132,1.1689
17.344,-0.925,0.0102,90.08,110,0.0648,FOLLOW_PATH,0.1386,0.1344,55.0819,59.0697,1.1701
17.36,-0.925,0.0114,90.08,110,0.0636,FOLLOW_PATH,0.1352,0.1337,55.1384,59.1262,1.1712
17.376,-0.925,0.0125,90.08,110,0.0625,FOLLOW_PATH,0.1398,0.1342,55.1949,59.1827,1.1724
17.392,-0.925,0.0137,90.08,110,0.0613,FOLLOW_PATH,0.1357,0.1337,55.2514,59.2392,1.1735
17.408,-0.925,0.0148,89.93,110,0.0602,FOLLOW_PATH,0.1397,0.1343,55.308,59.2895,1.1746
17.424,-0.925,0.0159,89.93,110,0.0591,FOLLOW_PATH,0.1358,0.1337,55.3645,59.346,1.1758
17.44,-0.925,0.0171,89.93,110,0.0579,FOLLOW_PATH,0.1371,0.1336,55.421,59.4025,1.1769
17.456,-0.925,0.0183,89.93,110,0.0567,FOLLOW_PATH,0.1399,0.1342,55.4775,59.459,1.1781
17.472,-0.925,0.0194,89.93,110,0.0556,FOLLOW_PATH,0.1405,0.1348,55.534,59.5156,1.1793
17.488,-0.925,0.0206,89.93,110,0.0544,FOLLOW_PATH,0.1424,0.1357,55.5906,59.5721,1.1804
17.504,-0.925,0.0217,89.93,110,0.0533,FOLLOW_PATH,0.139,0.1356,55.6471,59.6286,1.1816
17.52,-0.925,0.0228,90.08,110,0.0522,FOLLOW_PATH,0.1384,0.1354,55.6973,59.6851,1.1827
17.536,-0.925,0.024,90.08,110,0.051,FOLLOW_PATH,0.1359,0.1346,55.7538,59.7416,1.1838
17.552,-0.925,0.0251,90.08,109,0.0499,FOLLOW_PATH,0.1378,0.1345,55.8104,59.7982,1.185
17.568,-0.925,0.0251,90.08,109,0.0749,FOLLOW_PATH,0.138,0.1353,55.8104,59.7982,1.185
17.584,-0.925,0.0263,90.08,109,0.0737,FOLLOW_PATH,0.134,0.1341,55.8669,59.8547,1.1861
17.6,-0.925,0.0275,90.08,109,0.0725,FOLLOW_PATH,0.1392,0.1344,55.9234,59.9112,1.1873
17.616,-0.925,0.0286,89.93,109,0.0714,FOLLOW_PATH,0.1382,0.1345,55.9799,59.9614,1.1884
17.632,-0.925,0.0297,89.93,109,0.0703,FOLLOW_PATH,0.1406,0.135,56.0364,60.018,1.1896
17.648,-0.925,0.0309,89.93,109,0.0691,FOLLOW_PATH,0.1363,0.1344,56.093,60.0745,1.1907
17.664,-0.925,0.032,89.93,109,0.068,FOLLOW_PATH,0.1371,0.1342,56.1495,60.131,1.1919
17.68,-0.925,0.0332,89.93,109,0.0668,FOLLOW_PATH,0.1383,0.1343,56.206,60.1875,1.193
17.696,-0.925,0.0344,89.93,109,0.0656,FOLLOW_PATH,0.1384,0.1343,56.2625,60.244,1.1942
17.712,-0.925,0.0354,90.08,109,0.0646,FOLLOW_PATH,0.1366,0.134,56.3128,60.3006,1.1953
17.728,-0.925,0.0366,90.08,109,0.0634,FOLLOW_PATH,0.14,0.1345,56.3693,60.3571,1.1964
17.744,-0.925,0.0378,90.08,109,0.0622,FOLLOW_PATH,0.1374,0.1343,56.4258,60.4136,1.1976
17.76,-0.925,0.0389,90.08,109,0.0611,FOLLOW_PATH,0.141,0.135,56.4823,60.4701,1.1988
17.776,-0.925,0.0401,90.08,109,0.0599,FOLLOW_PATH,0.1377,0.1347,56.5388,60.5266,1.1999
17.792,-0.925,0.0412,90.08,109,0.0588,FOLLOW_PATH,0.14,0.1351,56.5954,60.5832,1.2011
17.808,-0.925,0.0423,89.93,109,0.0577,FOLLOW_PATH,0.1381,0.135,56.6519,60.6334,1.2022
17.824,-0.925,0.0435,89.93,109,0.0565,FOLLOW_PATH,0.1362,0.1344,56.7084,60.6899,1.2033
17.84,-0.925,0.0447,89.93,109,0.0553,FOLLOW_PATH,0.1376,0.1342,56.7649,60.7464,1.2045
17.856,-0.925,0.0458,89.93,109,0.0542,FOLLOW_PATH,0.1353,0.1336,56.8214,60.803,1.2057
17.872,-0.925,0.047,89.93,109,0.053,FOLLOW_PATH,0.1376,0.1336,56.878,60.8595,1.2068
17.888,-0.925,0.0481,89.93,109,0.0519,FOLLOW_PATH,0.138,0.1338,56.9345,60.916,1.208
17.904,-0.925,0.0492,90.08,109,0.0508,FOLLOW_PATH,0.1372,0.1337,56.9847,60.9725,1.2091
17.92,-0.925,0.0504,90.08,108,0.0496,FOLLOW_PATH,0.1367,0.1335,57.0412,61.029,1.2102
17.936,-0.925,0.0504,90.08,108,0.0746,FOLLOW_PATH,0.139,0.1348,57.0412,61.029,1.2102
17.952,-0.925,0.0515,90.08,108,0.0735,FOLLOW_PATH,0.1365,0.1343,57.0978,61.0856,1.2114
17.968,-0.925,0.0527,90.08,108,0.0723,FOLLOW_PATH,0.1379,0.1343,57.1543,61.1421,1.2125
17.984,-0.925,0.0539,90.08,108,0.0711,FOLLOW_PATH,0.1371,0.134,57.2108,61.1986,1.2137
18.0,-0.925,0.055,90.08,108,0.07,FOLLOW_PATH,0.1385,0.1342,57.2673,61.2551,1.2149
18.016,-0.925,0.0561,89.93,108,0.0689,FOLLOW_PATH,0.1412,0.135,57.3238,61.3054,1.2159
18.032,-0.925,0.0573,89.93,108,0.0677,FOLLOW_PATH,0.1369,0.1346,57.3804,61.3619,1.2171
18.048,-0.925,0.0584,89.93,108,0.0666,FOLLOW_PATH,0.1388,0.1347,57.4369,61.4184,1.2183
18.064,-0.925,0.0596,89.93,108,0.0654,FOLLOW_PATH,0.1398,0.135,57.4934,61.4749,1.2194
18.08,-0.925,0.0607,89.93,108,0.0643,FOLLOW_PATH,0.1362,0.1344,57.5499,61.5314,1.2206
18.096,-0.925,0.0619,89.93,108,0.0631,FOLLOW_PATH,0.1374,0.1342,57.6064,61.588,1.2217
18.112,-0.925,0.063,90.08,108,0.062,FOLLOW_PATH,0.1391,0.1345,57.6567,61.6445,1.2228
18.128,-0.925,0.0642,90.08,108,0.0608,FOLLOW_PATH,0.1353,0.1338,57.7132,61.701,1.224
18.144,-0.925,0.0653,90.08,108,0.0597,FOLLOW_PATH,0.1356,0.1333,57.7697,61.7575,1.2252
18.16,-0.925,0.0665,90.08,108,0.0585,FOLLOW_PATH,0.1432,0.1348,57.8262,61.814,1.2263
18.176,-0.925,0.0676,90.08,108,0.0574,FOLLOW_PATH,0.1366,0.1343,57.8828,61.8706,1.2275
18.192,-0.925,0.0687,89.93,108,0.0563,FOLLOW_PATH,0.1394,0.1347,57.9393,61.9208,1.2286
18.208,-0.925,0.0699,89.93,108,0.0551,FOLLOW_PATH,0.1378,0.1345,57.9958,61.9773,1.2297
18.224,-0.925,0.071,89.93,108,0.054,FOLLOW_PATH,0.1369,0.1342,58.0523,62.0338,1.2309
18.24,-0.925,0.0722,89.93,108,0.0528,FOLLOW_PATH,0.138,0.1342,58.1088,62.0904,1.232
18.256,-0.925,0.0734,89.93,108,0.0516,FOLLOW_PATH,0.1333,0.1331,58.1654,62.1469,1.2332
18.272,-0.925,0.0745,89.93,108,0.0505,FOLLOW_PATH,0.1388,0.1335,58.2219,62.2034,1.2344
18.288,-0.925,0.0757,89.93,107,0.0493,FOLLOW_PATH,0.1353,0.1331,58.2784,62.2599,1.2355
18.304,-0.925,0.0757,89.93,107,0.0743,FOLLOW_PATH,0.1404,0.1348,58.2784,62.2599,1.2355
18.32,-0.925,0.0768,90.08,107,0.0732,FOLLOW_PATH,0.1407,0.1353,58.3286,62.3164,1.2366
18.336,-0.925,0.0779,90.08,107,0.0721,FOLLOW_PATH,0.1403,0.1356,58.3852,62.373,1.2378
18.352,-0.925,0.0791,90.08,107,0.0709,FOLLOW_PATH,0.1378,0.1352,58.4417,62.4295,1.2389
18.368,-0.925,0.0803,90.08,107,0.0697,FOLLOW_PATH,0.138,0.135,58.4982,62.486,1.2401
18.384,-0.925,0.0814,90.08,107,0.0686,FOLLOW_PATH,0.1387,0.135,58.5547,62.5425,1.2412
18.4,-0.925,0.0825,89.93,107,0.0675,FOLLOW_PATH,0.1346,0.134,58.6112,62.5928,1.2423
18.416,-0.925,0.0837,89.93,107,0.0663,FOLLOW_PATH,0.1408,0.1347,58.6678,62.6493,1.2435
18.432,-0.925,0.0848,89.93,107,0.0652,FOLLOW_PATH,0.1397,0.135,58.7243,62.7058,1.2447
18.448,-0.925,0.086,89.93,107,0.064,FOLLOW_PATH,0.1394,0.1352,58.7808,62.7623,1.2458
18.464,-0.925,0.0871,89.93,107,0.0629,FOLLOW_PATH,0.1342,0.134,58.8373,62.8188,1.247
18.48,-0.925,0.0883,89.93,107,0.0617,FOLLOW_PATH,0.138,0.1341,58.8938,62.8754,1.2481
18.496,-0.925,0.0894,90.08,107,0.0606,FOLLOW_PATH,0.1365,0.1338,58.9441,62.9319,1.2492
18.512,-0.925,0.0905,90.08,107,0.0595,FOLLOW_PATH,0.1378,0.1338,59.0006,62.9884,1.2504
18.528,-0.925,0.0917,90.08,107,0.0583,FOLLOW_PATH,0.1368,0.1336,59.0571,63.0449,1.2515
18.544,-0.925,0.0929,90.08,107,0.0571,FOLLOW_PATH,0.1402,0.1343,59.1136,63.1014,1.2527
18.56,-0.925,0.094,90.08,107,0.056,FOLLOW_PATH,0.1376,0.1342,59.1702,63.158,1.2539
18.576,-0.925,0.0952,90.08,107,0.0548,FOLLOW_PATH,0.1378,0.1341,59.2267,63.2145,1.255
18.592,-0.925,0.0963,89.93,107,0.0537,FOLLOW_PATH,0.1355,0.1336,59.2832,63.2647,1.2561
18.608,-0.925,0.0974,89.93,107,0.0526,FOLLOW_PATH,0.1348,0.133,59.3397,63.3212,1.2573
18.624,-0.925,0.0986,89.93,107,0.0514,FOLLOW_PATH,0.1387,0.1334,59.3962,63.3778,1.2584
18.64,-0.925,0.0998,89.93,107,0.0502,FOLLOW_PATH,0.1343,0.1328,59.4528,63.4343,1.2596
18.656,-0.925,0.1009,89.93,106,0.0491,FOLLOW_PATH,0.1421,0.134,59.5093,63.4908,1.2608
18.672,-0.925,0.1009,89.93,106,0.0741,FOLLOW_PATH,0.1395,0.1353,59.5093,63.4908,1.2608
18.688,-0.925,0.1021,89.93,106,0.0729,FOLLOW_PATH,0.1374,0.1349,59.5658,63.5473,1.2619
18.704,-0.925,0.1032,90.08,106,0.0718,FOLLOW_PATH,0.1364,0.1344,59.616,63.6038,1.263
18.72,-0.925,0.1043,90.08,106,0.0707,FOLLOW_PATH,0.1422,0.1353,59.6726,63.6604,1.2642
18.736,-0.925,0.1055,90.08,106,0.0695,FOLLOW_PATH,0.1369,0.1348,59.7291,63.7169,1.2653
18.752,-0.925,0.1066,90.08,106,0.0684,FOLLOW_PATH,0.1381,0.1347,59.7856,63.7734,1.2665
18.768,-0.925,0.1078,90.08,106,0.0672,FOLLOW_PATH,0.15,0.1374,59.8421,63.8299,1.2676
18.784,-0.925,0.109,90.08,106,0.066,FOLLOW_PATH,0.1382,0.1367,59.8986,63.8864,1.2688
18.8,-0.925,0.1101,89.93,106,0.0649,FOLLOW_PATH,0.1384,0.1363,59.9552,63.9367,1.2699
18.816,-0.925,0.1112,89.93,106,0.0638,FOLLOW_PATH,0.138,0.1358,60.0117,63.9932,1.2711
18.832,-0.925,0.1124,89.93,106,0.0626,FOLLOW_PATH,0.1364,0.135,60.0682,64.0497,1.2722
18.848,-0.925,0.1135,89.93,106,0.0615,FOLLOW_PATH,0.1371,0.1346,60.1247,64.1062,1.2734
18.864,-0.925,0.1147,89.93,106,0.0603,FOLLOW_PATH,0.1417,0.1354,60.1812,64.1628,1.2745
18.88,-0.925,0.1158,89.93,106,0.0592,FOLLOW_PATH,0.1356,0.1346,60.2378,64.2193,1.2757
18.896,-0.925,0.1169,90.08,106,0.0581,FOLLOW_PATH,0.1397,0.1349,60.288,64.2758,1.2768
18.912,-0.925,0.1181,90.08,106,0.0569,FOLLOW_PATH,0.1389,0.135,60.3445,64.3323,1.2779
18.928,-0.925,0.1193,90.08,106,0.0557,FOLLOW_PATH,0.136,0.1343,60.401,64.3888,1.2791
18.944,-0.925,0.1204,90.08,106,0.0546,FOLLOW_PATH,0.1411,0.135,60.4576,64.4454,1.2803
18.96,-0.925,0.1216,90.08,106,0.0534,FOLLOW_PATH,0.1356,0.1343,60.5141,64.5019,1.2814
18.976,-0.925,0.1227,89.93,106,0.0523,FOLLOW_PATH,0.1366,0.134,60.5706,64.5521,1.2825
18.992,-0.925,0.1238,89.93,106,0.0512,FOLLOW_PATH,0.1377,0.134,60.6271,64.6086,1.2837
19.008,-0.925,0.125,89.93,106,0.05,FOLLOW_PATH,0.1404,0.1346,60.6836,64.6652,1.2848
19.024,-0.925,0.1261,89.93,105,0.0489,FOLLOW_PATH,0.1375,0.1344,60.7402,64.7217,1.286
19.04,-0.925,0.1261,89.93,105,0.0739,FOLLOW_PATH,0.135,0.1345,60.7402,64.7217,1.286
19.056,-0.925,0.1273,89.93,105,0.0727,FOLLOW_PATH,0.1376,0.1344,60.7967,64.7782,1.2871
19.072,-0.925,0.1285,89.93,105,0.0715,FOLLOW_PATH,0.1397,0.1347,60.8532,64.8347,1.2883
19.088,-0.925,0.1296,89.93,105,0.0704,FOLLOW_PATH,0.133,0.1334,60.9097,64.8912,1.2895
19.104,-0.925,0.1307,90.08,105,0.0693,FOLLOW_PATH,0.1382,0.1337,60.96,64.9478,1.2906
19.12,-0.925,0.1319,90.08,105,0.0681,FOLLOW_PATH,0.1426,0.1349,61.0165,65.0043,1.2917
19.136,-0.925,0.133,90.08,105,0.067,FOLLOW_PATH,0.1359,0.1342,61.073,65.0608,1.2929
19.152,-0.925,0.1342,90.08,105,0.0658,FOLLOW_PATH,0.1365,0.1339,61.1295,65.1173,1.294
19.168,-0.925,0.1354,90.08,105,0.0646,FOLLOW_PATH,0.1379,0.1339,61.186,65.1738,1.2952
19.184,-0.925,0.1364,89.93,105,0.0636,FOLLOW_PATH,0.1377,0.134,61.2426,65.2241,1.2963
