t,x,y,theta_deg,idx,target_x,target_y,v,w,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7
6.952,-0.9749833945482081,-0.5470195360702766,90.07546626185639,9,-0.975,-0.4500000000000002,0.08940906216321988,-0.003437936975475342,65,67,95,72,70,66,68,65
6.96,-0.9749834506628463,-0.5463114660725003,89.93361513388497,9,-0.975,-0.4500000000000002,0.08931392926315583,0.003991397753171366,59,70,100,68,67,66,68,67
6.968,-0.9749835067774845,-0.5456033960747237,90.07546626185639,9,-0.975,-0.4500000000000002,0.08940976416803531,-0.0034338528770105903,68,65,98,67,68,67,71,64
6.976,-0.9749835628921226,-0.5448953260769474,89.93361513388504,9,-0.975,-0.4500000000000002,0.08931321682070693,0.003995542575326194,66,69,95,62,64,60,72,68
6.984,-0.9749836190067608,-0.544187256079171,90.07546626185639,9,-0.975,-0.4500000000000002,0.08941048728265096,-0.003429645966706474,59,70,99,73,67,69,64,70
6.992,-0.9749836751213989,-0.5434791860813944,89.93361513388497,9,-0.975,-0.4500000000000002,0.08931248279231278,0.003999812979419869,66,69,98,64,74,63,69,69
7.0,-0.9749827801459758,-0.5427067465998693,89.93361513388497,9,-0.975,-0.4500000000000002,0.08930675434594916,0.004033139729442858,63,71,67,63,68,72,67,66
7.008,-0.9749820343331232,-0.5420630470319315,89.93361513388497,9,-0.975,-0.4500000000000002,0.08930190721021976,0.004061339222032556,65,74,63,66,62,60,62,66
7.016,-0.9749811393577001,-0.5412906075504064,89.93361513388497,9,-0.975,-0.4500000000000002,0.08929600041835124,0.004095703544144457,68,68,70,78,69,65,67,68
7.024,-0.9749811954723383,-0.5405825375526299,90.07546626185639,9,-0.975,-0.4500000000000002,0.0894278527584912,-0.003328617723510563,69,65,66,71,72,66,65,71
7.032,-0.9749812515869765,-0.5398744675548535,89.93361513388497,10,-0.975,-0.4500000000000002,0.08929496567273082,0.00410172345014348,71,65,66,66,68,63,65,63
7.04,-0.9749813077016146,-0.539166397557077,90.07546626185639,10,-0.975,-0.4500000000000002,0.08942890387370223,-0.003322502583093856,62,62,64,69,71,69,70,59
7.048,-0.9749813638162528,-0.5384583275593006,89.93361513388504,10,-0.975,-0.4500000000000002,0.08929389779637813,0.004107936102929699,69,65,70,69,63,64,67,70
7.056,-0.9749814199308909,-0.5377502575615242,90.07546626185639,10,-0.975,-0.4500000000000002,0.08942998891533785,-0.003316190066739555,64,62,91,70,66,67,65,62
7.064,-0.9749814760455291,-0.5370421875637477,89.93361513388497,10,-0.975,-0.4500000000000002,0.08929279517222156,0.004114350910244369,65,69,90,63,63,70,65,69
7.072,-0.974980581070106,-0.5362697480822225,89.93361513388497,10,-0.975,-0.4500000000000002,0.0892864630207517,0.0041511898742057065,61,63,93,70,66,72,63,73
7.08,-0.9749798352572534,-0.5356260485142847,89.93361513388497,10,-0.975,-0.4500000000000002,0.08928109895686895,0.00418239673288623,68,65,72,71,69,61,63,71
7.088,-0.9749789402818303,-0.5348536090327596,89.93361513388497,10,-0.975,-0.4500000000000002,0.08927455465390831,0.004220469944189897,62,66,78,61,67,66,68,73
7.096,-0.9749789963964685,-0.5341455390349831,90.07546626185639,10,-0.975,-0.4500000000000002,0.08944951825409153,-0.0032025729794098456,63,67,82,68,62,68,65,68
7.104,-0.9749790525111066,-0.5334374690372067,89.93361513388497,10,-0.975,-0.4500000000000002,0.08927307609258844,0.004229071865264666,65,64,83,67,66,67,66,63
7.112,-0.9749791086257448,-0.5327293990394302,90.07546626185639,10,-0.975,-0.4500000000000002,0.08945102201854427,-0.003193824432451642,63,71,96,61,71,72,67,64
7.12,-0.9749791647403829,-0.5320213290416538,89.93361513388504,10,-0.975,-0.4500000000000002,0.089271546475044,0.004237970819413573,72,69,93,66,73,69,70,67
7.128,-0.9749792208550211,-0.5313132590438774,90.07546626185639,10,-0.975,-0.4500000000000002,0.0894525781616844,-0.003184771158642353,67,58,96,72,68,68,65,66
7.136,-0.9749792769696592,-0.5306051890461009,89.93361513388497,10,-0.975,-0.4500000000000002,0.08926996311027646,0.004247182462231436,71,69,86,66,64,67,66,64
7.144,-0.9749793330842974,-0.5298971190483245,90.07546626185639,10,-0.975,-0.4500000000000002,0.08945418946867688,-0.003175396954549381,68,67,89,68,69,67,68,76
7.152,-0.9749793891989356,-0.529189049050548,89.93361513388497,10,-0.975,-0.4500000000000002,0.08926832311479867,0.0042567235691666205,71,64,92,73,59,65,64,68
7.16,-0.9749784942235125,-0.5284166095690228,89.93361513388497,10,-0.975,-0.4500000000000002,0.0892611157605729,0.004298654256365664,68,64,84,67,68,71,65,68
7.168,-0.9749785503381506,-0.5277085395712463,90.07546626185639,10,-0.975,-0.4500000000000002,0.0894631403239672,-0.0031233229893208314,65,70,86,68,65,67,66,68
7.176,-0.9749786064527888,-0.5270004695734699,89.93361513388497,10,-0.975,-0.4500000000000002,0.0892592664372166,0.00430941318353284,69,76,90,69,68,62,69,64
7.184,-0.9749786625674269,-0.5262923995756934,90.07546626185639,10,-0.975,-0.4500000000000002,0.08946502381808095,-0.0031123652647451205,65,61,93,68,66,63,66,63
7.192,-0.9749787186820651,-0.525584329577917,89.93361513388504,10,-0.975,-0.4500000000000002,0.08925734781641181,0.004320575266913096,66,69,90,72,72,68,65,60
7.2,-0.9749787747967033,-0.5248762595801406,90.07546626185639,10,-0.975,-0.4500000000000002,0.08946697855750556,-0.0031009930517524875,64,70,100,68,65,67,64,64
7.208,-0.9749788309113414,-0.5241681895823641,89.93361513388497,10,-0.975,-0.4500000000000002,0.08925535592873694,0.004332163599665151,63,65,98,69,68,70,65,64
7.216,-0.9749788870259796,-0.5234601195845877,90.07546626185639,10,-0.975,-0.4500000000000002,0.08946900866257161,-0.00308918237923117,64,68,74,69,61,67,71,61
7.224,-0.9749789431406177,-0.5227520495868112,89.93361513388497,10,-0.975,-0.4500000000000002,0.0892532864957112,0.004344203072981445,65,63,66,71,62,68,59,72
7.232,-0.9749789992552559,-0.5220439795890348,90.07546626185639,10,-0.975,-0.4500000000000002,0.08947111857757649,-0.00307690739130706,71,65,66,63,69,67,70,64
7.24,-0.974980016662523,-0.5212715402590661,90.07546626185639,10,-0.975,-0.4500000000000002,0.08946538656902508,-0.0031102548652985904,69,67,68,64,67,60,66,69
7.248,-0.9749800727771611,-0.5205634702612897,89.93361513388497,10,-0.975,-0.4500000000000002,0.08925691253334643,0.004323107641136081,61,66,67,68,69,66,71,61
7.256,-0.9749801288917993,-0.5198554002635132,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940629645872598,-0.003454027191993836,70,67,69,71,63,67,68,67
7.264,-0.9749801850064375,-0.5191473302657368,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931677818249863,0.003974823412286277,65,67,67,71,67,64,70,66
7.272,-0.9749802411210756,-0.5184392602679603,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940683004378587,-0.0034509229199490843,64,67,85,63,61,65,71,66
7.28,-0.9749802972357138,-0.5177311902701838,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931623819823507,0.003977964913388866,66,64,86,68,68,64,66,64
7.288,-0.9749803533503519,-0.5170231202724074,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940737654306544,-0.003447743516019619,67,74,87,60,69,57,66,67
7.296,-0.9749804094649901,-0.5163150502746309,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931568506531544,0.00398118291027183,67,65,80,68,67,64,66,66
7.304,-0.9749804655796283,-0.5156069802768545,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940793643114671,-0.0034444862191993497,64,63,87,69,67,69,66,70
7.312,-0.9749814829868954,-0.5148345409468857,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940395388832549,-0.003467655714143314,70,65,84,65,64,68,70,67
7.32,-0.9749815391015335,-0.5141264709491093,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931912361933805,0.003961178213871097,65,65,87,69,67,71,62,69
7.328,-0.9749815952161717,-0.5134184009513328,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940448184509224,-0.0034645841861806748,62,62,92,71,65,69,65,69
7.336,-0.9749816513308098,-0.5127103309535564,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931858904967852,0.003964288214084455,62,72,90,63,65,62,69,63
7.344,-0.974981707445448,-0.5120022609557799,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940502315267303,-0.003461434986330447,64,64,84,66,70,69,66,67
7.352,-0.9749817635600861,-0.5112941909580034,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931804087597625,0.003967477359410276,67,73,94,61,66,60,66,65
7.36,-0.9749818196747243,-0.510586120960227,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940557832397011,-0.0034582051306482064,67,65,88,72,65,65,68,72
7.368,-0.9749818757893625,-0.5098780509624505,89.93361513388497,10,-0.975,-0.40000000000000013,0.0893174785722328,0.003970748709983374,64,70,85,73,68,71,62,65
7.376,-0.9749819319040006,-0.5091699809646741,90.07546626185639,10,-0.975,-0.40000000000000013,0.08940614789849886,-0.003454891480360711,74,61,88,68,66,70,72,70
7.384,-0.9749819880186388,-0.5084619109668976,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931690158497871,0.003974105485758717,69,65,90,70,69,66,68,66
7.392,-0.9749810930432157,-0.5076894714853725,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931200182672001,0.004002611123814059,67,62,87,67,67,62,67,68
7.4,-0.9749811491578538,-0.506981401487596,90.07546626185639,10,-0.975,-0.40000000000000013,0.08941166675614574,-0.0034227840680651767,64,69,88,62,69,66,69,67
7.408,-0.974981205272492,-0.5062733314898196,89.93361513388497,10,-0.975,-0.40000000000000013,0.08931133997696603,0.004006461609600942,68,67,99,67,62,66,67,57
7.416,-0.9749812613871301,-0.5055652614920431,90.07546626185639,10,-0.975,-0.40000000000000013,0.0894123374551191,-0.003418882099606834,61,66,106,66,66,69,60,70
7.424,-0.9749813175017683,-0.5048571914942667,89.93361513388504,10,-0.975,-0.40000000000000013,0.08931066025010055,0.004010416100206582,65,62,104,64,61,73,60,71
7.432,-0.9749813736164065,-0.5041491214964903,90.07546626185639,10,-0.975,-0.40000000000000013,0.08941302639339427,-0.003414874019191938,65,64,85,70,62,63,66,69
7.44,-0.9749814297310446,-0.5034410514987138,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930996191189183,0.004014478867218063,60,68,83,65,65,66,68,66
7.448,-0.9749814858456828,-0.5027329815009374,90.07546626185639,10,-0.975,-0.40000000000000013,0.08941373432523922,-0.0034107554386673122,68,69,85,69,65,72,61,65
7.456,-0.9749815419603209,-0.5020249115031609,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930924418734698,0.004018654419361445,71,67,102,64,64,72,72,70
7.464,-0.9749806469848978,-0.5012524720216357,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930397451599972,0.004049312124530635,69,64,106,62,62,63,66,68
7.472,-0.974980703099536,-0.5005444020238592,90.07546626185639,10,-0.975,-0.40000000000000013,0.08941977164415531,-0.0033756317409743275,62,68,109,61,68,67,73,69
7.48,-0.9749807592141742,-0.4998363320260828,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930315612882585,0.004054073308110695,66,69,103,69,65,69,64,68
7.488,-0.9749808153288123,-0.4991282620283063,90.07546626185639,10,-0.975,-0.40000000000000013,0.08942060168158808,-0.0033708027789354222,62,69,109,66,63,71,65,64
7.496,-0.9749808714434505,-0.49842019203052984,89.93361513388504,10,-0.975,-0.40000000000000013,0.08930231419057504,0.004058971506302411,64,68,105,67,65,66,66,68
7.5040000000000004,-0.9749809275580886,-0.4977121220327534,90.07546626185639,10,-0.975,-0.40000000000000013,0.08942145577845499,-0.0033658338447826175,67,67,104,67,66,65,64,67
7.5120000000000005,-0.9749809836727268,-0.4970040520349769,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930144766979516,0.004064012719851018,67,62,108,64,70,68,61,67
7.5200000000000005,-0.974981039787365,-0.4962959820372005,90.07546626185639,10,-0.975,-0.40000000000000013,0.08942233499621847,-0.0033607187631776725,73,64,109,62,68,71,64,68
7.5280000000000005,-0.9749810959020031,-0.495587912039424,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930055547391366,0.004069203305085978,71,66,108,64,70,68,69,66
7.5360000000000005,-0.9749811520166413,-0.4948798420416476,90.07546626185639,10,-0.975,-0.40000000000000013,0.08942324045971306,-0.003355450990098597,69,68,111,67,69,71,64,68
7.5440000000000005,-0.9749821694239084,-0.49410740271167886,90.07546626185639,10,-0.975,-0.40000000000000013,0.08941850637901848,-0.003382992755157188,65,67,118,60,70,67,66,67
7.5520000000000005,-0.9749822255385465,-0.49339933271390246,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930440258620484,0.004046821713027615,64,65,116,66,63,62,70,69
7.5600000000000005,-0.9749822816531847,-0.49269126271612596,90.07546626185639,10,-0.975,-0.40000000000000013,0.08941937472813018,-0.0033779409048051426,65,63,111,70,71,74,70,68
7.5680000000000005,-0.9749823377678228,-0.4919831927183495,89.93361513388504,10,-0.975,-0.40000000000000013,0.08930352091898017,0.004051951045020097,68,67,117,62,66,71,69,70
7.5760000000000005,-0.974982393882461,-0.49127512272057305,90.07546626185639,10,-0.975,-0.40000000000000013,0.08942027002223725,-0.0033727322948244876,74,68,112,61,68,59,69,67
7.5840000000000005,-0.9749824499970992,-0.49056705272279655,89.93361513388497,10,-0.975,-0.40000000000000013,0.08930261167960375,0.00405724078528924,65,72,112,66,67,65,68,66
7.5920000000000005,-0.9749825061117373,-0.48985898272502015,90.07546626185639,11,-0.975,-0.40000000000000013,0.08942119353526529,-0.0033673595138163925,64,73,112,64,67,74,68,72
7.6000000000000005,-0.9749825622263755,-0.48915091272724365,89.93361513388497,11,-0.975,-0.40000000000000013,0.08930167355414766,0.004062698577957713,72,71,113,66,70,67,68,62
7.6080000000000005,-0.9749826183410136,-0.48844284272946725,90.07546626185639,11,-0.975,-0.40000000000000013,0.08942214662273178,-0.003361814675699737,71,68,103,73,69,67,63,64
7.6160000000000005,-0.9749836357482807,-0.4876704033994985,90.07546626185639,11,-0.975,-0.40000000000000013,0.08941705531546935,-0.00339143470068648,62,73,106,67,66,67,70,63
7.6240000000000006,-0.9749836918629189,-0.4869623334017221,89.93361513388497,11,-0.975,-0.40000000000000013,0.08930583357049447,0.004038496583894879,68,67,110,69,67,68,72,64
7.632000000000001,-0.974983747977557,-0.4862542634039456,90.07546626185639,11,-0.975,-0.40000000000000013,0.08941796464404629,-0.003386144441469785,69,67,104,63,61,66,64,76
7.640000000000001,-0.9749838040921952,-0.48554619340616917,89.93361513388504,11,-0.975,-0.40000000000000013,0.0893049092500881,0.004043874062039655,71,66,110,60,63,61,65,61
7.648000000000001,-0.9749838602068334,-0.4848381234083927,90.07546626185639,11,-0.975,-0.40000000000000013,0.08941890433012023,-0.0033806775694946722,68,68,113,65,62,66,67,68
7.656000000000001,-0.9749839163214715,-0.4841300534106162,89.93361513388497,11,-0.975,-0.40000000000000013,0.08930395381197584,0.00404943257565904,65,61,110,68,68,66,64,60
7.664000000000001,-0.9749839724361097,-0.4834219834128398,90.07546626185639,11,-0.975,-0.40000000000000013,0.08941987591970339,-0.003375025090426531,67,68,109,68,67,63,63,65
7.672000000000001,-0.9749840285507478,-0.4827139134150633,89.93361513388497,11,-0.975,-0.40000000000000013,0.08930296565786691,0.004055181423231691,67,65,112,63,69,65,63,72
7.68,-0.974984084665386,-0.4820058434172869,90.07546626185639,11,-0.975,-0.40000000000000013,0.0894208810655985,-0.0033691773886490584,68,63,104,67,66,69,74,66
7.688,-0.9749841407800242,-0.4812977734195104,89.93361513388497,11,-0.975,-0.40000000000000013,0.08930194307810344,0.004061130551143988,70,66,106,69,66,67,68,65
7.696,-0.974983245804601,-0.4805253339379852,89.93361513388497,11,-0.975,-0.40000000000000013,0.0892952469629051,0.00410008697024522,65,72,106,68,67,62,69,62
7.704,-0.9749833019192392,-0.4798172639402087,90.07546626185639,11,-0.975,-0.40000000000000013,0.08942868213262382,-0.003323792620395505,66,75,107,63,65,70,67,65
7.712,-0.9749833580338774,-0.47910919394243223,89.93361513388504,11,-0.975,-0.40000000000000013,0.08929405792020015,0.0041070045402946675,73,77,106,66,71,67,62,60
7.72,-0.9749834141485155,-0.4784011239446558,90.07546626185639,11,-0.975,-0.40000000000000013,0.08942989255744702,-0.003316750654224654,70,70,123,73,66,66,66,66
7.728,-0.9749834702631537,-0.4776930539468793,89.93361513388497,11,-0.975,-0.40000000000000013,0.08929282553125366,0.004114174288555095,63,66,110,71,68,67,71,69
7.736,-0.9749835263777918,-0.4769849839491029,90.07546626185639,11,-0.975,-0.40000000000000013,0.08943114751383648,-0.003309449613903004,66,67,111,68,65,63,68,70
7.744,-0.97498358249243,-0.4762769139513264,89.93361513388497,11,-0.975,-0.40000000000000013,0.08929154738179822,0.004121610260665153,65,66,121,67,63,72,67,66
7.752,-0.9749836386070682,-0.47556884395355,90.07546626185639,11,-0.975,-0.40000000000000013,0.08943244950532117,-0.0033018749344893026,74,62,131,66,66,66,66,68
7.76,-0.9749836947217063,-0.4748607739557735,89.93361513388497,11,-0.975,-0.40000000000000013,0.08929022087488107,0.004129327565083329,64,69,129,61,61,69,65,71
7.768,-0.9749837508363445,-0.4741527039579971,90.07546626185639,11,-0.975,-0.40000000000000013,0.08943380122667564,-0.003294010938420966,65,69,125,66,68,63,69,66
7.776,-0.9749847682436116,-0.47338026462802835,90.07546626185639,11,-0.975,-0.40000000000000013,0.08942784111621044,-0.0033286854555545364,69,67,140,69,66,63,64,71
7.784,-0.9749848243582497,-0.47267219463025195,89.93361513388497,11,-0.975,-0.40000000000000013,0.08929485400354925,0.004102373115107305,68,69,136,63,71,68,72,70
7.792,-0.9749848804728879,-0.47196412463247545,90.07546626185639,11,-0.975,-0.40000000000000013,0.08942914326044062,-0.0033211098875036704,64,72,133,69,64,62,66,66
7.8,-0.974984936587526,-0.47125605463469894,89.93361513388497,11,-0.975,-0.40000000000000013,0.08929352610662986,0.004110098506230786,66,69,132,67,67,63,64,68
7.808,-0.9749849927021642,-0.47054798463692254,90.07546626185639,11,-0.975,-0.40000000000000013,0.08943049768167022,-0.00331323018419849,65,70,129,68,67,70,65,64
7.816,-0.9749850488168024,-0.46983991463914604,89.93361513388497,11,-0.975,-0.3500000000000001,0.08933820240393713,0.003850182344360187,60,69,128,70,65,67,65,70
7.824,-0.9749851049314405,-0.46913184464136964,90.07546626185639,11,-0.975,-0.3500000000000001,0.08938527692547178,-0.0035763138794999705,67,71,119,70,65,64,64,68
7.832,-0.9749851610460787,-0.46842377464359314,89.93361513388497,11,-0.975,-0.3500000000000001,0.08933792177368433,0.0038518149849908756,69,78,115,64,67,75,73,70
7.84,-0.9749852171607168,-0.46771570464581674,90.07546626185639,11,-0.975,-0.3500000000000001,0.08938556092172148,-0.0035746616562930544,62,68,119,64,68,69,63,68
7.848,-0.974986234567984,-0.466943265315848,90.07546626185639,11,-0.975,-0.3500000000000001,0.08938150239637822,-0.003598273199631574,71,75,119,68,75,64,70,66
7.856,-0.9749862906826221,-0.4662351953180716,89.93361513388497,11,-0.975,-0.3500000000000001,0.089341716638398,0.0038297373570170823,67,72,125,68,67,66,66,60
7.864,-0.9749863467972603,-0.4655271253202951,90.07546626185639,11,-0.975,-0.3500000000000001,0.08938174550428052,-0.003596858855187346,67,73,130,70,67,68,65,65
7.872,-0.9749864029118984,-0.4648190553225186,89.93361513388497,11,-0.975,-0.3500000000000001,0.08934147054121652,0.0038311690923826802,65,106,128,70,68,64,66,69
7.88,-0.9749864590265366,-0.4641109853247422,90.07546626185639,11,-0.975,-0.3500000000000001,0.08938199464621757,-0.0035954094061518838,69,105,119,67,67,63,70,65
7.888,-0.9749865151411747,-0.4634029153269657,89.93361513388497,11,-0.975,-0.3500000000000001,0.08934121829766642,0.0038326365858714073,71,104,118,68,70,65,69,64
7.896,-0.9749865712558129,-0.4626948453291893,90.07546626185639,11,-0.975,-0.3500000000000001,0.08938225004966292,-0.003593923529137788,71,99,123,69,66,66,68,73
