tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
16.736,-0.1614,0.1386,45.03,24,1.4460,REVERSING,68.3,68.4,70.34856,72.53400,1.5727
16.752,-0.1622,0.1378,45.03,24,1.4471,REVERSING,70.9,68.0,70.29204,72.47748,1.5738
16.768,-0.1630,0.1369,44.90,24,1.4483,REVERSING,71.3,68.5,70.23552,72.41468,1.5751
16.784,-0.1639,0.1360,45.03,24,1.4495,REVERSING,64.2,67.7,70.17272,72.35816,1.5763
16.800,-0.1647,0.1352,45.03,24,1.4507,REVERSING,75.2,68.7,70.11620,72.30164,1.5775
16.816,-0.1656,0.1344,45.03,24,1.4518,REVERSING,69.2,68.6,70.05968,72.24512,1.5786
16.832,-0.1664,0.1336,45.03,39,1.4530,TRACKING,67.7,68.4,70.00316,72.18860,1.5798
16.848,-0.1664,0.1336,45.03,39,0.1182,TRACKING,68.1,68.2,70.00316,72.18860,1.5798
16.864,-0.1664,0.1336,45.81,39,0.1182,TRACKING,66.1,67.7,69.98432,72.20744,1.5798
16.880,-0.1664,0.1336,46.59,39,0.1182,TRACKING,76.9,68.2,69.96548,72.22628,1.5798
16.896,-0.1664,0.1336,47.62,39,0.1182,TRACKING,66.5,68.0,69.94036,72.25140,1.5798
16.912,-0.1664,0.1336,48.40,39,0.1182,TRACKING,70.4,68.3,69.92152,72.27024,1.5798
16.928,-0.1664,0.1336,49.18,39,0.1182,TRACKING,66.8,67.9,69.90268,72.28908,1.5798
16.944,-0.1664,0.1336,49.95,39,0.1182,TRACKING,64.3,67.4,69.88384,72.30792,1.5798
16.960,-0.1664,0.1336,50.73,39,0.1182,TRACKING,69.6,67.3,69.86500,72.32676,1.5798
16.976,-0.1664,0.1336,51.50,39,0.1182,TRACKING,70.1,67.5,69.84616,72.34560,1.5798
16.992,-0.1664,0.1336,52.54,39,0.1182,TRACKING,71.9,68.1,69.82104,72.37072,1.5798
17.008,-0.1664,0.1336,53.32,39,0.1182,TRACKING,67.8,67.3,69.80220,72.38956,1.5798
17.024,-0.1664,0.1336,54.09,39,0.1182,TRACKING,68.5,67.5,69.78336,72.40840,1.5798
17.040,-0.1664,0.1336,54.87,39,0.1182,TRACKING,67.5,67.5,69.76452,72.42724,1.5798
17.056,-0.1664,0.1336,55.65,39,0.1182,TRACKING,68.1,67.3,69.74568,72.44608,1.5798
17.072,-0.1664,0.1336,56.68,39,0.1182,TRACKING,67.1,66.9,69.72056,72.47120,1.5798
17.088,-0.1664,0.1336,57.46,39,0.1182,TRACKING,70.2,67.3,69.70172,72.49004,1.5798
17.104,-0.1664,0.1336,58.23,39,0.1182,TRACKING,71.3,67.6,69.68288,72.50888,1.5798
17.120,-0.1664,0.1336,59.01,39,0.1182,TRACKING,71.3,68.1,69.66404,72.52772,1.5798
17.136,-0.1664,0.1336,59.79,39,0.1182,TRACKING,67.8,67.7,69.64520,72.54656,1.5798
17.152,-0.1664,0.1336,60.82,39,0.1182,TRACKING,68.8,67.9,69.62008,72.57168,1.5798
17.168,-0.1664,0.1336,61.60,39,0.1182,TRACKING,72.0,68.3,69.60124,72.59052,1.5798
17.184,-0.1664,0.1336,62.37,39,0.1182,TRACKING,70.0,68.5,69.58240,72.60936,1.5798
17.200,-0.1664,0.1336,63.15,39,0.1182,TRACKING,68.1,68.2,69.56356,72.62820,1.5798
17.216,-0.1664,0.1336,63.93,39,0.1182,TRACKING,66.9,68.0,69.54472,72.64704,1.5798
17.232,-0.1664,0.1336,64.70,39,0.1182,TRACKING,68.9,67.7,69.52588,72.66588,1.5798
17.248,-0.1664,0.1336,65.74,39,0.1182,TRACKING,63.6,67.1,69.50076,72.69100,1.5798
17.264,-0.1664,0.1336,66.52,39,0.1182,TRACKING,73.3,68.0,69.48192,72.70984,1.5798
17.280,-0.1664,0.1336,67.29,39,0.1182,TRACKING,68.6,68.0,69.46308,72.72868,1.5798
17.296,-0.1664,0.1336,68.07,39,0.1182,TRACKING,64.9,67.6,69.44424,72.74752,1.5798
17.312,-0.1664,0.1336,68.85,39,0.1182,TRACKING,67.8,67.6,69.42540,72.76636,1.5798
17.328,-0.1664,0.1336,69.88,39,0.1182,TRACKING,70.4,68.0,69.40028,72.79148,1.5798
17.344,-0.1664,0.1336,70.66,39,0.1182,TRACKING,67.3,67.6,69.38144,72.81032,1.5798
17.360,-0.1664,0.1336,71.43,39,0.1182,TRACKING,74.7,67.5,69.36260,72.82916,1.5798
17.376,-0.1664,0.1336,72.21,39,0.1182,TRACKING,68.5,67.7,69.34376,72.84800,1.5798
17.392,-0.1664,0.1336,72.99,39,0.1182,TRACKING,68.3,67.7,69.32492,72.86684,1.5798
17.408,-0.1664,0.1336,74.02,39,0.1182,TRACKING,68.5,67.8,69.29980,72.89196,1.5798
17.424,-0.1664,0.1336,74.80,39,0.1182,TRACKING,67.1,67.8,69.28096,72.91080,1.5798
17.440,-0.1664,0.1336,75.57,39,0.1182,TRACKING,69.4,68.0,69.26212,72.92964,1.5798
17.456,-0.1664,0.1336,76.35,39,0.1182,TRACKING,64.3,67.0,69.24328,72.94848,1.5798
17.472,-0.1664,0.1336,77.13,39,0.1182,TRACKING,69.7,67.2,69.22444,72.96732,1.5798
17.488,-0.1664,0.1336,77.90,39,0.1182,TRACKING,71.8,67.3,69.20560,72.98616,1.5798
17.504,-0.1664,0.1336,78.94,39,0.1182,TRACKING,67.9,67.4,69.18048,73.01128,1.5798
17.520,-0.1664,0.1336,79.72,39,0.1182,TRACKING,67.7,67.5,69.16164,73.03012,1.5798
17.536,-0.1664,0.1336,80.49,39,0.1182,TRACKING,70.5,66.9,69.14280,73.04896,1.5798
17.552,-0.1664,0.1336,81.27,39,0.1182,TRACKING,67.2,66.3,69.12396,73.06780,1.5798
17.568,-0.1664,0.1336,82.04,39,0.1182,TRACKING,70.8,66.9,69.10512,73.08664,1.5798
17.584,-0.1664,0.1336,83.08,39,0.1182,TRACKING,70.2,67.3,69.08000,73.11176,1.5798
17.600,-0.1664,0.1336,83.86,39,0.1182,TRACKING,68.2,67.2,69.06116,73.13060,1.5798
17.616,-0.1664,0.1336,84.63,39,0.1182,TRACKING,66.5,67.1,69.04232,73.14944,1.5798
17.632,-0.1664,0.1336,85.41,39,0.1182,TRACKING,66.4,67.0,69.02348,73.16828,1.5798
17.648,-0.1664,0.1336,86.19,39,0.1182,TRACKING,66.1,66.8,69.00464,73.18712,1.5798
17.664,-0.1664,0.1336,87.22,39,0.1182,TRACKING,67.6,66.9,68.97952,73.21224,1.5798
17.680,-0.1664,0.1336,88.00,39,0.1182,TRACKING,69.5,67.2,68.96068,73.23108,1.5798
17.696,-0.1664,0.1336,88.77,39,0.1182,TRACKING,69.1,67.5,68.94184,73.24992,1.5798
17.712,-0.1664,0.1336,89.55,39,0.1182,TRACKING,70.9,67.3,68.92300,73.26876,1.5798
17.728,-0.1664,0.1336,90.33,39,0.1182,TRACKING,71.4,67.8,68.90416,73.28760,1.5798
17.744,-0.1664,0.1336,91.10,39,0.1182,TRACKING,75.0,68.8,68.88532,73.30644,1.5798
17.760,-0.1664,0.1336,92.14,39,0.1182,TRACKING,66.4,68.1,68.86020,73.33156,1.5798
17.776,-0.1664,0.1336,92.91,39,0.1182,TRACKING,67.5,68.0,68.84136,73.35040,1.5798
17.792,-0.1664,0.1336,93.69,39,0.1182,TRACKING,70.9,67.3,68.82252,73.36924,1.5798
17.808,-0.1664,0.1336,94.47,39,0.1182,TRACKING,69.3,67.3,68.80368,73.38808,1.5798
17.824,-0.1664,0.1336,95.24,39,0.1182,TRACKING,75.4,67.8,68.78484,73.40692,1.5798
17.840,-0.1664,0.1336,96.28,39,0.1182,TRACKING,72.3,68.1,68.75972,73.43204,1.5798
17.856,-0.1664,0.1336,97.06,39,0.1182,TRACKING,68.7,67.8,68.74088,73.45088,1.5798
17.872,-0.1664,0.1336,97.83,39,0.1182,TRACKING,64.4,67.3,68.72204,73.46972,1.5798
17.888,-0.1664,0.1336,98.61,39,0.1182,TRACKING,71.3,67.0,68.70320,73.48856,1.5798
17.904,-0.1664,0.1336,99.39,39,0.1182,TRACKING,65.8,66.9,68.68436,73.50740,1.5798
17.920,-0.1664,0.1336,100.42,39,0.1182,TRACKING,68.4,67.1,68.65924,73.53252,1.5798
17.936,-0.1664,0.1336,101.20,39,0.1182,TRACKING,68.5,66.7,68.64040,73.55136,1.5798
17.952,-0.1664,0.1336,101.97,39,0.1182,TRACKING,66.8,66.7,68.62156,73.57020,1.5798
17.968,-0.1664,0.1336,102.75,39,0.1182,TRACKING,71.1,67.3,68.60272,73.58904,1.5798
17.984,-0.1664,0.1336,103.53,39,0.1182,TRACKING,75.2,68.3,68.58388,73.60788,1.5798
18.000,-0.1664,0.1336,104.30,39,0.1182,TRACKING,74.4,69.1,68.56504,73.62672,1.5798
18.016,-0.1664,0.1336,105.34,39,0.1182,TRACKING,70.3,68.7,68.53992,73.65184,1.5798
18.032,-0.1664,0.1336,106.11,39,0.1182,TRACKING,65.1,68.3,68.52108,73.67068,1.5798
18.048,-0.1664,0.1336,106.89,39,0.1182,TRACKING,71.3,67.9,68.50224,73.68952,1.5798
18.064,-0.1664,0.1336,107.67,39,0.1182,TRACKING,68.4,68.0,68.48340,73.70836,1.5798
18.080,-0.1664,0.1336,108.44,39,0.1182,TRACKING,72.6,67.8,68.46456,73.72720,1.5798
18.096,-0.1664,0.1336,109.48,39,0.1182,TRACKING,75.7,68.5,68.43944,73.75232,1.5798
18.112,-0.1664,0.1336,110.26,39,0.1182,TRACKING,74.5,69.3,68.42060,73.77116,1.5798
18.128,-0.1664,0.1336,111.03,39,0.1182,TRACKING,70.8,69.5,68.40176,73.79000,1.5798
18.144,-0.1664,0.1336,111.81,39,0.1182,TRACKING,71.8,69.6,68.38292,73.80884,1.5798
18.160,-0.1664,0.1336,112.59,39,0.1182,TRACKING,66.7,69.2,68.36408,73.82768,1.5798
18.176,-0.1664,0.1336,113.62,39,0.1182,TRACKING,66.9,68.9,68.33896,73.85280,1.5798
18.192,-0.1664,0.1336,114.40,39,0.1182,TRACKING,70.7,68.3,68.32012,73.87164,1.5798
18.208,-0.1664,0.1336,115.17,39,0.1182,TRACKING,68.1,68.2,68.30128,73.89048,1.5798
18.224,-0.1664,0.1336,115.95,39,0.1182,TRACKING,71.6,68.7,68.28244,73.90932,1.5798
18.240,-0.1664,0.1336,116.73,39,0.1182,TRACKING,66.3,68.4,68.26360,73.92816,1.5798
18.256,-0.1664,0.1336,117.50,39,0.1182,TRACKING,69.5,68.1,68.24476,73.94700,1.5798
18.272,-0.1664,0.1336,118.54,39,0.1182,TRACKING,69.3,67.3,68.21964,73.97212,1.5798
18.288,-0.1664,0.1336,119.31,39,0.1182,TRACKING,71.1,67.8,68.20080,73.99096,1.5798
18.304,-0.1664,0.1336,120.09,39,0.1182,TRACKING,69.0,67.9,68.18196,74.00980,1.5798
18.320,-0.1664,0.1336,120.87,39,0.1182,TRACKING,70.9,67.8,68.16312,74.02864,1.5798
18.336,-0.1664,0.1336,121.64,39,0.1182,TRACKING,65.1,67.5,68.14428,74.04748,1.5798
18.352,-0.1664,0.1336,122.68,39,0.1182,TRACKING,68.9,67.7,68.11916,74.07260,1.5798
18.368,-0.1664,0.1336,123.46,39,0.1182,TRACKING,71.2,68.1,68.10032,74.09144,1.5798
18.384,-0.1664,0.1336,124.23,39,0.1182,TRACKING,69.0,68.2,68.08148,74.11028,1.5798
18.400,-0.1664,0.1336,125.01,39,0.1182,TRACKING,68.4,68.3,68.06264,74.12912,1.5798
18.416,-0.1664,0.1336,125.78,39,0.1182,TRACKING,62.8,67.3,68.04380,74.14796,1.5798
18.432,-0.1664,0.1336,126.82,39,0.1182,TRACKING,67.1,67.1,68.01868,74.17308,1.5798
18.448,-0.1664,0.1336,127.60,39,0.1182,TRACKING,67.6,67.2,67.99984,74.19192,1.5798
18.464,-0.1664,0.1336,128.37,39,0.1182,TRACKING,67.0,67.1,67.98100,74.21076,1.5798
18.480,-0.1664,0.1336,129.15,39,0.1182,TRACKING,72.8,67.1,67.96216,74.22960,1.5798
18.496,-0.1664,0.1336,129.93,39,0.1182,TRACKING,66.2,66.9,67.94332,74.24844,1.5798
18.512,-0.1664,0.1336,130.70,39,0.1182,TRACKING,71.3,67.5,67.92448,74.26728,1.5798
18.528,-0.1664,0.1336,131.74,39,0.1182,TRACKING,67.9,67.5,67.89936,74.29240,1.5798
18.544,-0.1664,0.1336,132.51,39,0.1182,TRACKING,69.4,67.7,67.88052,74.31124,1.5798
18.560,-0.1664,0.1336,133.29,39,0.1182,TRACKING,68.9,67.9,67.86168,74.33008,1.5798
18.576,-0.1664,0.1336,134.07,39,0.1182,TRACKING,69.5,68.1,67.84284,74.34892,1.5798
18.592,-0.1664,0.1336,134.84,39,0.1182,TRACKING,68.0,67.7,67.82400,74.36776,1.5798
18.608,-0.1664,0.1336,135.88,39,0.1182,TRACKING,72.5,68.3,67.79888,74.39288,1.5798
18.624,-0.1664,0.1336,136.65,39,0.1182,TRACKING,68.8,67.7,67.78004,74.41172,1.5798
18.640,-0.1664,0.1336,137.43,39,0.1182,TRACKING,66.3,67.5,67.76120,74.43056,1.5798
18.656,-0.1664,0.1336,138.21,39,0.1182,TRACKING,68.0,67.2,67.74236,74.44940,1.5798
18.672,-0.1664,0.1336,138.98,39,0.1182,TRACKING,72.1,67.9,67.72352,74.46824,1.5798
18.688,-0.1664,0.1336,140.02,39,0.1182,TRACKING,70.3,68.0,67.69840,74.49336,1.5798
18.704,-0.1664,0.1336,140.80,39,0.1182,TRACKING,65.7,67.7,67.67956,74.51220,1.5798
18.720,-0.1664,0.1336,141.57,39,0.1182,TRACKING,66.6,67.6,67.66072,74.53104,1.5798
18.736,-0.1664,0.1336,142.35,39,0.1182,TRACKING,69.1,67.8,67.64188,74.54988,1.5798
18.752,-0.1664,0.1336,143.13,39,0.1182,TRACKING,68.7,67.1,67.62304,74.56872,1.5798
18.768,-0.1664,0.1336,143.90,39,0.1182,TRACKING,69.6,66.8,67.60420,74.58756,1.5798
18.784,-0.1664,0.1336,144.94,39,0.1182,TRACKING,69.0,67.0,67.57908,74.61268,1.5798
18.800,-0.1664,0.1336,145.71,39,0.1182,TRACKING,73.8,67.9,67.56024,74.63152,1.5798
18.816,-0.1664,0.1336,146.49,39,0.1182,TRACKING,66.1,67.7,67.54140,74.65036,1.5798
18.832,-0.1664,0.1336,147.27,39,0.1182,TRACKING,66.5,67.5,67.52256,74.66920,1.5798
18.848,-0.1664,0.1336,148.04,39,0.1182,TRACKING,71.1,67.5,67.50372,74.68804,1.5798
18.864,-0.1664,0.1336,149.08,39,0.1182,TRACKING,70.4,67.8,67.47860,74.71316,1.5798
18.880,-0.1664,0.1336,149.85,39,0.1182,TRACKING,67.3,67.8,67.45976,74.73200,1.5798
18.896,-0.1664,0.1336,150.63,39,0.1182,TRACKING,66.2,67.6,67.44092,74.75084,1.5798
18.912,-0.1664,0.1336,151.41,39,0.1182,TRACKING,71.7,68.1,67.42208,74.76968,1.5798
18.928,-0.1664,0.1336,152.18,39,0.1182,TRACKING,70.1,68.4,67.40324,74.78852,1.5798
18.944,-0.1664,0.1336,153.22,39,0.1182,TRACKING,72.0,68.9,67.37812,74.81364,1.5798
18.960,-0.1664,0.1336,154.00,39,0.1182,TRACKING,59.5,67.6,67.35928,74.83248,1.5798
18.976,-0.1664,0.1336,154.77,39,0.1182,TRACKING,64.6,67.2,67.34044,74.85132,1.5798
18.992,-0.1664,0.1336,155.55,39,0.1182,TRACKING,64.9,66.9,67.32160,74.87016,1.5798
19.008,-0.1664,0.1336,156.32,39,0.1182,TRACKING,69.2,66.8,67.30276,74.88900,1.5798
19.024,-0.1663,0.1335,157.23,39,0.1183,TRACKING,69.8,67.2,67.27764,74.90784,1.5798
19.040,-0.1664,0.1336,158.14,39,0.1182,TRACKING,65.7,67.0,67.25880,74.93296,1.5799
19.056,-0.1664,0.1336,158.91,39,0.1182,TRACKING,66.2,66.3,67.23996,74.95180,1.5799
19.072,-0.1664,0.1336,159.69,39,0.1182,TRACKING,67.6,66.4,67.22112,74.97064,1.5799
19.088,-0.1664,0.1336,160.47,39,0.1182,TRACKING,69.8,66.8,67.20228,74.98948,1.5799
19.104,-0.1664,0.1336,161.24,39,0.1182,TRACKING,66.8,66.8,67.18344,75.00832,1.5799
19.120,-0.1664,0.1336,162.28,39,0.1182,TRACKING,68.7,67.1,67.15832,75.03344,1.5799
19.136,-0.1664,0.1336,163.05,39,0.1182,TRACKING,71.5,67.7,67.13948,75.05228,1.5799
19.152,-0.1664,0.1336,163.83,39,0.1182,TRACKING,68.5,67.8,67.12064,75.07112,1.5799
19.168,-0.1664,0.1336,164.61,39,0.1182,TRACKING,70.5,67.6,67.10180,75.08996,1.5799
19.184,-0.1664,0.1336,165.38,39,0.1182,TRACKING,68.4,67.3,67.08296,75.10880,1.5799
19.200,-0.1664,0.1336,166.42,39,0.1182,TRACKING,75.2,68.4,67.05784,75.13392,1.5799
19.216,-0.1664,0.1336,167.20,39,0.1182,TRACKING,66.1,68.0,67.03900,75.15276,1.5799
19.232,-0.1664,0.1336,167.97,39,0.1182,TRACKING,72.9,68.4,67.02016,75.17160,1.5799
19.248,-0.1664,0.1336,168.75,39,0.1182,TRACKING,68.5,68.4,67.00132,75.19044,1.5799
19.264,-0.1664,0.1336,169.52,39,0.1182,TRACKING,66.5,67.8,66.98248,75.20928,1.5799
19.280,-0.1663,0.1336,170.43,39,0.1183,TRACKING,68.7,67.9,66.95736,75.22812,1.5800
19.296,-0.1664,0.1336,171.34,39,0.1182,TRACKING,69.6,68.1,66.93852,75.25324,1.5800
19.312,-0.1664,0.1336,172.11,39,0.1182,TRACKING,66.5,67.8,66.91968,75.27208,1.5800
19.328,-0.1664,0.1336,172.89,39,0.1182,TRACKING,68.1,67.7,66.90084,75.29092,1.5800
19.344,-0.1664,0.1336,173.67,39,0.1182,TRACKING,65.1,67.3,66.88200,75.30976,1.5800
19.360,-0.1664,0.1336,174.44,39,0.1182,TRACKING,66.6,67.2,66.86316,75.32860,1.5800
19.376,-0.1664,0.1336,175.48,39,0.1182,TRACKING,66.8,67.1,66.83804,75.35372,1.5800
19.392,-0.1664,0.1336,176.25,39,0.1182,TRACKING,68.6,67.1,66.81920,75.37256,1.5800
19.408,-0.1664,0.1336,177.03,39,0.1182,TRACKING,67.7,67.2,66.80036,75.39140,1.5800
19.424,-0.1664,0.1336,177.81,39,0.1182,TRACKING,72.4,67.2,66.78152,75.41024,1.5800
19.440,-0.1664,0.1336,178.58,39,0.1182,TRACKING,68.4,67.4,66.76268,75.42908,1.5800
19.456,-0.1664,0.1336,179.62,39,0.1182,TRACKING,70.1,67.7,66.73756,75.45420,1.5800
19.472,-0.1664,0.1336,-179.61,39,0.1182,TRACKING,74.9,67.2,66.71872,75.47304,1.5800
19.488,-0.1666,0.1336,-178.83,39,0.1180,TRACKING,71.8,67.7,66.71244,75.50444,1.5803
19.504,-0.1669,0.1336,-178.05,39,0.1179,TRACKING,65.8,67.2,66.70616,75.53584,1.5805
19.520,-0.1672,0.1335,-177.15,39,0.1176,TRACKING,61.9,66.4,66.69988,75.57352,1.5809
19.536,-0.1675,0.1335,-176.37,39,0.1174,TRACKING,72.8,67.2,66.69360,75.60492,1.5811
19.552,-0.1678,0.1335,-175.59,39,0.1171,TRACKING,70.4,67.3,66.69360,75.64260,1.5815
19.568,-0.1682,0.1335,-174.82,39,0.1168,TRACKING,68.1,67.4,66.69360,75.68028,1.5819
19.584,-0.1686,0.1334,-173.91,39,0.1166,TRACKING,73.1,67.5,66.68732,75.71796,1.5822
19.600,-0.1690,0.1334,-173.01,39,0.1163,TRACKING,67.0,67.4,66.68732,75.76192,1.5827
19.616,-0.1694,0.1333,-172.36,39,0.1159,TRACKING,68.2,67.5,66.69360,75.79960,1.5831
19.632,-0.1699,0.1333,-171.45,39,0.1155,TRACKING,68.8,67.7,66.69360,75.84356,1.5836
19.648,-0.1703,0.1332,-170.55,39,0.1152,TRACKING,66.3,67.5,66.69360,75.88752,1.5840
19.664,-0.1708,0.1331,-169.77,39,0.1148,TRACKING,68.4,67.3,66.69988,75.93148,1.5845
19.680,-0.1714,0.1330,-168.99,39,0.1144,TRACKING,69.5,67.3,66.70616,75.97544,1.5850
19.696,-0.1719,0.1329,-168.09,39,0.1139,TRACKING,74.7,68.0,66.71244,76.02568,1.5856
19.712,-0.1724,0.1328,-167.31,39,0.1135,TRACKING,72.0,68.5,66.71872,76.06964,1.5861
19.728,-0.1731,0.1326,-166.53,39,0.1129,TRACKING,66.7,67.9,66.73128,76.11988,1.5868
19.744,-0.1736,0.1325,-165.63,39,0.1124,TRACKING,67.2,67.0,66.73756,76.17012,1.5874
19.760,-0.1742,0.1323,-164.85,39,0.1119,TRACKING,73.2,67.6,66.75012,76.22036,1.5880
19.776,-0.1749,0.1322,-164.08,39,0.1113,TRACKING,67.3,67.2,66.76268,76.27060,1.5887
19.792,-0.1755,0.1320,-163.17,39,0.1107,TRACKING,66.9,67.2,66.77524,76.32712,1.5894
19.808,-0.1762,0.1318,-162.39,39,0.1102,TRACKING,68.8,67.4,66.78780,76.37736,1.5900
19.824,-0.1768,0.1316,-161.49,39,0.1096,TRACKING,70.6,67.2,66.80036,76.43388,1.5907
19.840,-0.1776,0.1313,-160.71,39,0.1089,TRACKING,66.8,66.9,66.81920,76.49040,1.5915
19.856,-0.1782,0.1311,-159.81,39,0.1083,TRACKING,68.9,67.1,66.83176,76.54692,1.5922
19.872,-0.1789,0.1308,-159.03,39,0.1076,TRACKING,64.3,66.7,66.85060,76.60344,1.5930
19.888,-0.1797,0.1305,-158.25,39,0.1069,TRACKING,62.8,66.2,66.86944,76.65996,1.5937
19.904,-0.1804,0.1302,-157.35,39,0.1062,TRACKING,68.4,66.3,66.88828,76.72276,1.5946
19.920,-0.1813,0.1299,-156.57,39,0.1054,TRACKING,69.8,66.8,66.91340,76.78556,1.5955
19.936,-0.1820,0.1295,-155.79,39,0.1047,TRACKING,73.2,67.6,66.93224,76.84208,1.5962
19.952,-0.1828,0.1292,-155.02,39,0.1038,TRACKING,64.1,67.2,66.95736,76.90488,1.5971
19.968,-0.1836,0.1288,-154.24,39,0.1030,TRACKING,67.5,67.2,66.98248,76.96768,1.5980
19.984,-0.1844,0.1284,-153.46,39,0.1022,TRACKING,66.4,66.8,67.00760,77.03048,1.5990
20.000,-0.1852,0.1280,-152.69,39,0.1014,TRACKING,69.8,67.2,67.03272,77.09328,1.5999
20.016,-0.1861,0.1275,-151.78,39,0.1005,TRACKING,66.1,66.8,67.05784,77.16236,1.6008
20.032,-0.1869,0.1271,-151.14,39,0.0996,TRACKING,70.7,67.0,67.08924,77.22516,1.6018
20.048,-0.1878,0.1266,-150.49,39,0.0987,TRACKING,68.5,67.2,67.12064,77.28796,1.6027
20.064,-0.1887,0.1261,-149.71,39,0.0977,TRACKING,68.0,67.1,67.15204,77.35704,1.6038
20.080,-0.1895,0.1256,-149.06,39,0.0968,TRACKING,73.3,67.0,67.18344,77.41984,1.6047
20.096,-0.1904,0.1251,-148.55,39,0.0959,TRACKING,69.3,67.4,67.22112,77.48264,1.6058
20.112,-0.1913,0.1245,-147.90,39,0.0948,TRACKING,66.3,67.2,67.25880,77.55172,1.6069
20.128,-0.1922,0.1239,-147.12,39,0.0939,TRACKING,70.4,67.4,67.29020,77.62080,1.6079
20.144,-0.1930,0.1234,-146.61,39,0.0929,TRACKING,64.2,67.0,67.32788,77.68360,1.6089
20.160,-0.1939,0.1228,-145.96,39,0.0918,TRACKING,71.8,67.6,67.36556,77.75268,1.6100
20.176,-0.1948,0.1221,-145.31,39,0.0908,TRACKING,68.4,67.7,67.40324,77.82176,1.6111
20.192,-0.1957,0.1215,-144.92,39,0.0898,TRACKING,68.4,67.3,67.44720,77.88456,1.6122
20.208,-0.1966,0.1209,-144.28,39,0.0887,TRACKING,68.2,67.2,67.48488,77.95364,1.6133
20.224,-0.1976,0.1202,-143.76,39,0.0876,TRACKING,70.9,67.1,67.52884,78.02272,1.6145
20.240,-0.1985,0.1195,-143.24,39,0.0865,TRACKING,68.6,67.3,67.57280,78.09180,1.6156
20.256,-0.1994,0.1188,-142.59,39,0.0855,TRACKING,69.6,67.6,67.61048,78.16088,1.6167
20.272,-0.2003,0.1181,-142.08,39,0.0843,TRACKING,68.7,67.2,67.65444,78.22996,1.6179
20.288,-0.2013,0.1174,-141.69,39,0.0832,TRACKING,66.2,67.0,67.70468,78.29904,1.6191
20.304,-0.2022,0.1167,-141.17,39,0.0820,TRACKING,66.6,67.0,67.74864,78.36812,1.6203
20.320,-0.2031,0.1159,-140.65,39,0.0809,TRACKING,66.9,66.8,67.79260,78.43720,1.6214
20.336,-0.2040,0.1152,-140.14,39,0.1013,TRACKING,68.2,66.9,67.83656,78.50628,1.6226
20.352,-0.2047,0.1145,-139.36,39,0.1003,TRACKING,71.0,67.4,67.86796,78.57536,1.6236
20.368,-0.2055,0.1139,-138.71,39,0.0994,TRACKING,65.7,67.2,67.89936,78.63816,1.6246
20.384,-0.2061,0.1133,-137.94,39,0.0986,TRACKING,70.6,67.6,67.92448,78.70096,1.6255
20.400,-0.2069,0.1126,-137.16,39,0.0976,TRACKING,68.6,67.5,67.95588,78.77004,1.6265
20.416,-0.2077,0.1119,-136.64,39,0.0967,TRACKING,65.5,67.3,67.99356,78.83284,1.6275
20.432,-0.2084,0.1112,-135.99,39,0.0958,TRACKING,67.6,67.3,68.02496,78.89564,1.6285
20.448,-0.2091,0.1105,-135.35,39,0.0947,TRACKING,75.3,68.4,68.06264,78.96472,1.6296
20.464,-0.2098,0.1098,-134.70,39,0.0938,TRACKING,68.6,67.2,68.09404,79.02752,1.6306
20.480,-0.2106,0.1090,-134.05,39,0.0928,TRACKING,73.1,68.0,68.13172,79.09660,1.6317
20.496,-0.2113,0.1082,-133.41,38,0.0917,TRACKING,70.1,68.2,68.16940,79.16568,1.6327
20.512,-0.2121,0.1074,-132.76,38,0.0907,TRACKING,64.4,67.0,68.20708,79.23476,1.6338
20.528,-0.2128,0.1066,-132.37,38,0.0897,TRACKING,71.5,66.9,68.25104,79.29756,1.6349
20.544,-0.2136,0.1058,-131.72,38,0.0886,TRACKING,67.8,66.9,68.28872,79.36664,1.6360
20.560,-0.2143,0.1050,-131.08,38,0.0876,TRACKING,65.4,66.6,68.32640,79.43572,1.6371
20.576,-0.2150,0.1041,-130.56,38,0.0865,TRACKING,67.7,66.8,68.37036,79.50480,1.6383
20.592,-0.2158,0.1032,-130.04,38,0.0854,TRACKING,70.4,66.8,68.41432,79.57388,1.6394
20.608,-0.2165,0.1023,-129.52,38,0.0842,TRACKING,73.0,67.7,68.45828,79.64296,1.6406
20.624,-0.2173,0.1014,-129.01,38,0.0831,TRACKING,68.7,67.8,68.50224,79.71204,1.6418
20.640,-0.2180,0.1005,-128.49,38,0.0820,TRACKING,66.8,66.6,68.54620,79.78112,1.6429
20.656,-0.2187,0.0996,-127.97,38,0.0809,TRACKING,67.2,66.7,68.59016,79.85020,1.6441
20.672,-0.2195,0.0986,-127.58,38,0.1252,TRACKING,70.7,66.9,68.64040,79.91928,1.6453
20.688,-0.2195,0.0986,-126.81,38,0.1252,TRACKING,66.2,66.8,68.62156,79.93812,1.6453
20.704,-0.2195,0.0986,-125.77,38,0.1252,TRACKING,65.3,66.4,68.59644,79.96324,1.6453
20.720,-0.2196,0.0984,-124.99,38,0.1250,TRACKING,68.5,66.7,68.59016,79.99464,1.6456
20.736,-0.2198,0.0982,-124.22,38,0.1248,TRACKING,66.3,66.6,68.58388,80.02604,1.6458
